,userID,qID,ratings,questions,field
8303,177,28,3.0,question28,STEM
8304,178,28,2.0,question28,STEM
8305,179,28,2.0,question28,STEM
8306,180,28,3.0,question28,STEM
8307,181,28,3.0,question28,STEM
8308,182,28,2.0,question28,STEM
8309,183,28,2.0,question28,STEM
8310,184,28,3.0,question28,STEM
8311,185,28,4.0,question28,STEM
8312,186,28,3.0,question28,STEM
8313,187,28,2.0,question28,STEM
8314,188,28,2.0,question28,STEM
8315,189,28,3.0,question28,STEM
8316,190,28,4.0,question28,STEM
8317,191,28,5.0,question28,STEM
8318,192,28,2.0,question28,STEM
8319,193,28,2.0,question28,STEM
8320,194,28,3.0,question28,STEM
8321,195,28,2.0,question28,STEM
8322,196,28,5.0,question28,STEM
8323,197,28,4.0,question28,STEM
8324,198,28,4.0,question28,STEM
8325,199,28,4.0,question28,STEM
8326,200,28,2.0,question28,STEM
8327,201,28,1.0,question28,STEM
8328,202,28,4.0,question28,STEM
8329,203,28,2.0,question28,STEM
8330,204,28,3.0,question28,STEM
8331,205,28,4.0,question28,STEM
8332,206,28,3.0,question28,STEM
8333,207,28,3.0,question28,STEM
8334,208,28,3.0,question28,STEM
8335,209,28,4.0,question28,STEM
8336,210,28,3.0,question28,STEM
8337,211,28,3.0,question28,STEM
8338,212,28,3.0,question28,STEM
8339,213,28,4.0,question28,STEM
8340,214,28,4.0,question28,STEM
8341,215,28,3.0,question28,STEM
8342,216,28,3.0,question28,STEM
8343,217,28,5.0,question28,STEM
8344,218,28,2.0,question28,STEM
8345,219,28,2.0,question28,STEM
8346,220,28,2.0,question28,STEM
8347,221,28,3.0,question28,STEM
8348,222,28,5.0,question28,STEM
8349,223,28,2.0,question28,STEM
8350,224,28,2.0,question28,STEM
8351,225,28,3.0,question28,STEM
8352,226,28,2.0,question28,STEM
8353,227,28,2.0,question28,STEM
8354,228,28,2.0,question28,STEM
8355,229,28,2.0,question28,STEM
8356,230,28,2.0,question28,STEM
8357,231,28,3.0,question28,STEM
8358,232,28,2.0,question28,STEM
8359,233,28,3.0,question28,STEM
8360,234,28,2.0,question28,STEM
8361,235,28,2.0,question28,STEM
8362,236,28,3.0,question28,STEM
8363,237,28,2.0,question28,STEM
8364,238,28,4.0,question28,STEM
8365,239,28,1.0,question28,STEM
8366,240,28,1.0,question28,STEM
8367,241,28,4.0,question28,STEM
8368,242,28,3.0,question28,STEM
8369,243,28,3.0,question28,STEM
8370,244,28,5.0,question28,STEM
8371,245,28,1.0,question28,STEM
8372,246,28,3.0,question28,STEM
8373,247,28,3.0,question28,STEM
8374,248,28,1.0,question28,STEM
8375,249,28,1.0,question28,STEM
8376,250,28,3.0,question28,STEM
8377,251,28,3.0,question28,STEM
8378,252,28,3.0,question28,STEM
8379,253,28,2.0,question28,STEM
8380,254,28,2.0,question28,STEM
8381,255,28,3.0,question28,STEM
8382,256,28,2.0,question28,STEM
8383,257,28,3.0,question28,STEM
8384,258,28,4.0,question28,STEM
8385,259,28,2.0,question28,STEM
8386,260,28,2.0,question28,STEM
8387,261,28,3.0,question28,STEM
8388,262,28,2.0,question28,STEM
8389,263,28,2.0,question28,STEM
8390,264,28,3.0,question28,STEM
8391,265,28,3.0,question28,STEM
8392,266,28,3.0,question28,STEM
8393,267,28,3.0,question28,STEM
8394,268,28,2.0,question28,STEM
8395,269,28,2.0,question28,STEM
8396,270,28,4.0,question28,STEM
8397,271,28,2.0,question28,STEM
8398,272,28,4.0,question28,STEM
8399,273,28,2.0,question28,STEM
8400,274,28,3.0,question28,STEM
8401,275,28,4.0,question28,STEM
8402,276,28,2.0,question28,STEM
8403,277,28,3.0,question28,STEM
8404,288,28,2.0,question28,STEM
8405,279,28,2.0,question28,STEM
8406,280,28,3.0,question28,STEM
8407,281,28,5.0,question28,STEM
8408,282,28,3.0,question28,STEM
8409,283,28,3.0,question28,STEM
8410,284,28,2.0,question28,STEM
8411,285,28,5.0,question28,STEM
8412,286,28,2.0,question28,STEM
8413,287,28,2.0,question28,STEM
8414,288,28,1.0,question28,STEM
8415,289,28,2.0,question28,STEM
8416,290,28,5.0,question28,STEM
8417,291,28,4.0,question28,STEM
8418,292,28,3.0,question28,STEM
8419,293,28,2.0,question28,STEM
8420,294,28,2.0,question28,STEM
8421,295,28,5.0,question28,STEM
8422,296,28,4.0,question28,STEM
8423,297,28,1.0,question28,STEM
8424,298,28,2.0,question28,STEM
8425,299,28,4.0,question28,STEM
8426,300,28,2.0,question28,STEM
8427,2466,28,5.0,question28,STEM
8428,1,29,3.0,question29,STEM
8429,2,29,4.0,question29,STEM
8430,3,29,4.0,question29,STEM
8431,4,29,4.0,question29,STEM
8432,5,29,4.0,question29,STEM
8433,6,29,4.0,question29,STEM
8434,7,29,5.0,question29,STEM
8435,8,29,4.0,question29,STEM
8436,9,29,3.0,question29,STEM
8437,10,29,4.0,question29,STEM
8438,11,29,4.0,question29,STEM
8439,12,29,3.0,question29,STEM
8440,13,29,3.0,question29,STEM
8441,14,29,3.0,question29,STEM
8442,15,29,3.0,question29,STEM
8443,16,29,4.0,question29,STEM
8444,17,29,4.0,question29,STEM
8445,18,29,5.0,question29,STEM
8446,19,29,5.0,question29,STEM
8447,20,29,4.0,question29,STEM
8448,21,29,4.0,question29,STEM
8449,22,29,2.0,question29,STEM
8450,23,29,4.0,question29,STEM
8451,24,29,4.0,question29,STEM
8452,25,29,5.0,question29,STEM
8453,26,29,3.0,question29,STEM
8454,27,29,4.0,question29,STEM
8455,28,29,4.0,question29,STEM
8456,29,29,4.0,question29,STEM
8457,30,29,4.0,question29,STEM
8458,31,29,4.0,question29,STEM
8459,32,29,4.0,question29,STEM
8460,33,29,3.0,question29,STEM
8461,34,29,5.0,question29,STEM
8462,35,29,3.0,question29,STEM
8463,36,29,3.0,question29,STEM
8464,37,29,4.0,question29,STEM
8465,38,29,2.0,question29,STEM
8466,39,29,5.0,question29,STEM
8467,40,29,3.0,question29,STEM
8468,41,29,4.0,question29,STEM
8469,42,29,4.0,question29,STEM
8470,43,29,3.0,question29,STEM
8471,44,29,3.0,question29,STEM
8472,45,29,3.0,question29,STEM
8473,46,29,3.0,question29,STEM
8474,47,29,4.0,question29,STEM
8475,48,29,4.0,question29,STEM
8476,49,29,5.0,question29,STEM
8477,50,29,2.0,question29,STEM
8478,51,29,3.0,question29,STEM
8479,52,29,5.0,question29,STEM
8480,53,29,5.0,question29,STEM
8481,54,29,4.0,question29,STEM
8482,55,29,2.0,question29,STEM
8483,56,29,4.0,question29,STEM
8484,57,29,4.0,question29,STEM
8485,58,29,4.0,question29,STEM
8486,59,29,4.0,question29,STEM
8487,60,29,5.0,question29,STEM
8488,61,29,4.0,question29,STEM
8489,62,29,5.0,question29,STEM
8490,63,29,3.0,question29,STEM
8491,64,29,5.0,question29,STEM
8492,65,29,3.0,question29,STEM
8493,66,29,4.0,question29,STEM
8494,67,29,4.0,question29,STEM
8495,68,29,4.0,question29,STEM
8496,69,29,4.0,question29,STEM
8497,70,29,4.0,question29,STEM
8498,71,29,4.0,question29,STEM
8499,72,29,5.0,question29,STEM
8500,73,29,5.0,question29,STEM
8501,74,29,3.0,question29,STEM
8502,75,29,3.0,question29,STEM
8503,76,29,3.0,question29,STEM
8504,77,29,4.0,question29,STEM
8505,78,29,5.0,question29,STEM
8506,79,29,4.0,question29,STEM
8507,80,29,3.0,question29,STEM
8508,81,29,5.0,question29,STEM
8509,82,29,4.0,question29,STEM
8510,83,29,3.0,question29,STEM
8511,84,29,3.0,question29,STEM
8512,85,29,4.0,question29,STEM
8513,86,29,3.0,question29,STEM
8514,87,29,5.0,question29,STEM
8515,88,29,5.0,question29,STEM
8516,89,29,3.0,question29,STEM
8517,90,29,4.0,question29,STEM
8518,91,29,3.0,question29,STEM
8519,92,29,3.0,question29,STEM
8520,93,29,4.0,question29,STEM
8521,94,29,3.0,question29,STEM
8522,95,29,3.0,question29,STEM
8523,96,29,5.0,question29,STEM
8524,97,29,4.0,question29,STEM
8525,98,29,4.0,question29,STEM
8526,99,29,3.0,question29,STEM
8527,100,29,4.0,question29,STEM
8528,101,29,5.0,question29,STEM
8529,102,29,4.0,question29,STEM
8530,103,29,4.0,question29,STEM
8531,104,29,4.0,question29,STEM
8532,105,29,5.0,question29,STEM
8533,106,29,3.0,question29,STEM
8534,107,29,2.0,question29,STEM
8535,108,29,4.0,question29,STEM
8536,109,29,4.0,question29,STEM
8537,110,29,4.0,question29,STEM
8538,111,29,5.0,question29,STEM
8539,112,29,3.0,question29,STEM
8540,113,29,4.0,question29,STEM
8541,114,29,3.0,question29,STEM
8542,115,29,2.0,question29,STEM
8543,116,29,5.0,question29,STEM
8544,117,29,4.0,question29,STEM
8545,118,29,3.0,question29,STEM
8546,119,29,3.0,question29,STEM
8547,120,29,5.0,question29,STEM
8548,121,29,4.0,question29,STEM
8549,122,29,3.0,question29,STEM
8550,123,29,4.0,question29,STEM
8551,124,29,3.0,question29,STEM
8552,125,29,5.0,question29,STEM
8553,126,29,4.0,question29,STEM
8554,127,29,2.0,question29,STEM
8555,128,29,2.0,question29,STEM
8556,129,29,5.0,question29,STEM
8557,130,29,4.0,question29,STEM
8558,131,29,3.0,question29,STEM
8559,132,29,1.0,question29,STEM
8560,133,29,3.0,question29,STEM
8561,134,29,2.0,question29,STEM
8562,135,29,3.0,question29,STEM
8563,136,29,4.0,question29,STEM
8564,137,29,3.0,question29,STEM
8565,138,29,3.0,question29,STEM
8566,139,29,2.0,question29,STEM
8567,140,29,3.0,question29,STEM
8568,141,29,4.0,question29,STEM
8569,142,29,3.0,question29,STEM
8570,143,29,2.0,question29,STEM
8571,144,29,2.0,question29,STEM
8572,145,29,2.0,question29,STEM
8573,146,29,2.0,question29,STEM
8574,147,29,2.0,question29,STEM
8575,148,29,4.0,question29,STEM
8576,149,29,4.0,question29,STEM
8577,150,29,1.0,question29,STEM
8578,151,29,3.0,question29,STEM
8579,152,29,2.0,question29,STEM
8580,153,29,3.0,question29,STEM
8581,154,29,3.0,question29,STEM
8582,155,29,2.0,question29,STEM
8583,156,29,3.0,question29,STEM
8584,157,29,2.0,question29,STEM
8585,158,29,2.0,question29,STEM
8586,159,29,2.0,question29,STEM
8587,160,29,2.0,question29,STEM
8588,161,29,3.0,question29,STEM
8589,162,29,2.0,question29,STEM
8590,163,29,2.0,question29,STEM
8591,164,29,2.0,question29,STEM
8592,165,29,4.0,question29,STEM
8593,166,29,4.0,question29,STEM
8594,167,29,2.0,question29,STEM
8595,168,29,2.0,question29,STEM
8596,169,29,5.0,question29,STEM
8597,170,29,2.0,question29,STEM
8598,171,29,2.0,question29,STEM
8599,172,29,2.0,question29,STEM
8600,173,29,1.0,question29,STEM
8601,174,29,3.0,question29,STEM
8602,175,29,2.0,question29,STEM
8603,176,29,2.0,question29,STEM
8604,177,29,2.0,question29,STEM
8605,178,29,1.0,question29,STEM
8606,179,29,2.0,question29,STEM
8607,180,29,2.0,question29,STEM
8608,181,29,3.0,question29,STEM
8609,182,29,3.0,question29,STEM
8610,183,29,3.0,question29,STEM
8611,184,29,3.0,question29,STEM
8612,185,29,3.0,question29,STEM
8613,186,29,2.0,question29,STEM
8614,187,29,4.0,question29,STEM
8615,188,29,3.0,question29,STEM
8616,189,29,4.0,question29,STEM
8617,190,29,3.0,question29,STEM
8618,191,29,3.0,question29,STEM
8619,192,29,3.0,question29,STEM
8620,193,29,3.0,question29,STEM
8621,194,29,4.0,question29,STEM
8622,195,29,3.0,question29,STEM
8623,196,29,5.0,question29,STEM
8624,197,29,5.0,question29,STEM
8625,198,29,3.0,question29,STEM
8626,199,29,2.0,question29,STEM
8627,200,29,3.0,question29,STEM
8628,201,29,3.0,question29,STEM
8629,202,29,2.0,question29,STEM
8630,203,29,3.0,question29,STEM
8631,204,29,4.0,question29,STEM
8632,205,29,3.0,question29,STEM
8633,206,29,3.0,question29,STEM
8634,207,29,3.0,question29,STEM
8635,208,29,2.0,question29,STEM
8636,209,29,2.0,question29,STEM
8637,210,29,4.0,question29,STEM
8638,211,29,4.0,question29,STEM
8639,212,29,2.0,question29,STEM
8640,213,29,3.0,question29,STEM
8641,214,29,4.0,question29,STEM
8642,215,29,2.0,question29,STEM
8643,216,29,4.0,question29,STEM
8644,217,29,1.0,question29,STEM
8645,218,29,2.0,question29,STEM
8646,219,29,3.0,question29,STEM
8647,220,29,3.0,question29,STEM
8648,221,29,2.0,question29,STEM
8649,222,29,4.0,question29,STEM
8650,223,29,3.0,question29,STEM
8651,224,29,3.0,question29,STEM
8652,225,29,2.0,question29,STEM
8653,226,29,3.0,question29,STEM
8654,227,29,4.0,question29,STEM
8655,228,29,3.0,question29,STEM
8656,229,29,4.0,question29,STEM
8657,230,29,4.0,question29,STEM
8658,231,29,2.0,question29,STEM
8659,232,29,3.0,question29,STEM
8660,233,29,2.0,question29,STEM
8661,234,29,3.0,question29,STEM
8662,235,29,3.0,question29,STEM
8663,236,29,4.0,question29,STEM
8664,237,29,3.0,question29,STEM
8665,238,29,3.0,question29,STEM
8666,239,29,2.0,question29,STEM
8667,240,29,2.0,question29,STEM
8668,241,29,3.0,question29,STEM
8669,242,29,3.0,question29,STEM
8670,243,29,2.0,question29,STEM
8671,244,29,5.0,question29,STEM
8672,245,29,2.0,question29,STEM
8673,246,29,4.0,question29,STEM
8674,247,29,3.0,question29,STEM
8675,248,29,3.0,question29,STEM
8676,249,29,4.0,question29,STEM
8677,250,29,3.0,question29,STEM
8678,251,29,4.0,question29,STEM
8679,252,29,2.0,question29,STEM
8680,253,29,3.0,question29,STEM
8681,254,29,3.0,question29,STEM
8682,255,29,2.0,question29,STEM
8683,256,29,3.0,question29,STEM
8684,257,29,3.0,question29,STEM
8685,258,29,3.0,question29,STEM
8686,259,29,2.0,question29,STEM
8687,260,29,3.0,question29,STEM
8688,261,29,2.0,question29,STEM
8689,262,29,3.0,question29,STEM
8690,263,29,3.0,question29,STEM
8691,264,29,2.0,question29,STEM
8692,265,29,5.0,question29,STEM
8693,266,29,2.0,question29,STEM
8694,267,29,4.0,question29,STEM
8695,268,29,3.0,question29,STEM
8696,269,29,2.0,question29,STEM
8697,270,29,4.0,question29,STEM
8698,271,29,3.0,question29,STEM
8699,272,29,1.0,question29,STEM
8700,273,29,1.0,question29,STEM
8701,274,29,2.0,question29,STEM
8702,275,29,3.0,question29,STEM
8703,276,29,2.0,question29,STEM
8704,277,29,2.0,question29,STEM
8705,288,29,4.0,question29,STEM
8706,279,29,2.0,question29,STEM
8707,280,29,3.0,question29,STEM
8708,281,29,3.0,question29,STEM
8709,282,29,2.0,question29,STEM
8710,283,29,2.0,question29,STEM
8711,284,29,2.0,question29,STEM
8712,285,29,3.0,question29,STEM
8713,286,29,1.0,question29,STEM
8714,287,29,3.0,question29,STEM
8715,288,29,2.0,question29,STEM
8716,289,29,3.0,question29,STEM
8717,290,29,4.0,question29,STEM
8718,291,29,3.0,question29,STEM
8719,292,29,5.0,question29,STEM
8720,293,29,3.0,question29,STEM
8721,294,29,3.0,question29,STEM
8722,295,29,3.0,question29,STEM
8723,296,29,3.0,question29,STEM
8724,297,29,3.0,question29,STEM
8725,298,29,1.0,question29,STEM
8726,299,29,3.0,question29,STEM
8727,300,29,3.0,question29,STEM
8728,2466,29,5.0,question29,STEM
8729,1,30,1.0,question30,HUMSS
8730,2,30,4.0,question30,HUMSS
8731,3,30,4.0,question30,HUMSS
8732,4,30,5.0,question30,HUMSS
8733,5,30,3.0,question30,HUMSS
8734,6,30,3.0,question30,HUMSS
8735,7,30,4.0,question30,HUMSS
8736,8,30,2.0,question30,HUMSS
8737,9,30,2.0,question30,HUMSS
8738,10,30,5.0,question30,HUMSS
8739,11,30,4.0,question30,HUMSS
8740,12,30,4.0,question30,HUMSS
8741,13,30,3.0,question30,HUMSS
8742,14,30,3.0,question30,HUMSS
8743,15,30,2.0,question30,HUMSS
8744,16,30,3.0,question30,HUMSS
8745,17,30,5.0,question30,HUMSS
8746,18,30,5.0,question30,HUMSS
8747,19,30,2.0,question30,HUMSS
8748,20,30,3.0,question30,HUMSS
8749,21,30,2.0,question30,HUMSS
8750,22,30,2.0,question30,HUMSS
8751,23,30,5.0,question30,HUMSS
8752,24,30,5.0,question30,HUMSS
8753,25,30,4.0,question30,HUMSS
8754,26,30,4.0,question30,HUMSS
8755,27,30,3.0,question30,HUMSS
8756,28,30,4.0,question30,HUMSS
8757,29,30,3.0,question30,HUMSS
8758,30,30,3.0,question30,HUMSS
8759,31,30,4.0,question30,HUMSS
8760,32,30,3.0,question30,HUMSS
8761,33,30,4.0,question30,HUMSS
8762,34,30,4.0,question30,HUMSS
8763,35,30,4.0,question30,HUMSS
8764,36,30,3.0,question30,HUMSS
8765,37,30,4.0,question30,HUMSS
8766,38,30,2.0,question30,HUMSS
8767,39,30,2.0,question30,HUMSS
8768,40,30,3.0,question30,HUMSS
8769,41,30,3.0,question30,HUMSS
8770,42,30,2.0,question30,HUMSS
8771,43,30,4.0,question30,HUMSS
8772,44,30,2.0,question30,HUMSS
8773,45,30,4.0,question30,HUMSS
8774,46,30,3.0,question30,HUMSS
8775,47,30,3.0,question30,HUMSS
8776,48,30,3.0,question30,HUMSS
8777,49,30,2.0,question30,HUMSS
8778,50,30,3.0,question30,HUMSS
8779,51,30,4.0,question30,HUMSS
8780,52,30,5.0,question30,HUMSS
8781,53,30,4.0,question30,HUMSS
8782,54,30,3.0,question30,HUMSS
8783,55,30,2.0,question30,HUMSS
8784,56,30,4.0,question30,HUMSS
8785,57,30,2.0,question30,HUMSS
8786,58,30,4.0,question30,HUMSS
8787,59,30,3.0,question30,HUMSS
8788,60,30,5.0,question30,HUMSS
8789,61,30,4.0,question30,HUMSS
8790,62,30,5.0,question30,HUMSS
8791,63,30,4.0,question30,HUMSS
8792,64,30,1.0,question30,HUMSS
8793,65,30,3.0,question30,HUMSS
8794,66,30,5.0,question30,HUMSS
8795,67,30,3.0,question30,HUMSS
8796,68,30,5.0,question30,HUMSS
8797,69,30,4.0,question30,HUMSS
8798,70,30,2.0,question30,HUMSS
8799,71,30,5.0,question30,HUMSS
8800,72,30,3.0,question30,HUMSS
8801,73,30,4.0,question30,HUMSS
8802,74,30,1.0,question30,HUMSS
8803,75,30,2.0,question30,HUMSS
8804,76,30,3.0,question30,HUMSS
8805,77,30,4.0,question30,HUMSS
8806,78,30,5.0,question30,HUMSS
8807,79,30,5.0,question30,HUMSS
8808,80,30,2.0,question30,HUMSS
8809,81,30,5.0,question30,HUMSS
8810,82,30,3.0,question30,HUMSS
8811,83,30,3.0,question30,HUMSS
8812,84,30,2.0,question30,HUMSS
8813,85,30,4.0,question30,HUMSS
8814,86,30,3.0,question30,HUMSS
8815,87,30,3.0,question30,HUMSS
8816,88,30,4.0,question30,HUMSS
8817,89,30,4.0,question30,HUMSS
8818,90,30,4.0,question30,HUMSS
8819,91,30,5.0,question30,HUMSS
8820,92,30,2.0,question30,HUMSS
8821,93,30,4.0,question30,HUMSS
8822,94,30,4.0,question30,HUMSS
8823,95,30,3.0,question30,HUMSS
8824,96,30,5.0,question30,HUMSS
8825,97,30,4.0,question30,HUMSS
8826,98,30,3.0,question30,HUMSS
8827,99,30,3.0,question30,HUMSS
8828,100,30,4.0,question30,HUMSS
8829,101,30,5.0,question30,HUMSS
8830,102,30,3.0,question30,HUMSS
8831,103,30,4.0,question30,HUMSS
8832,104,30,5.0,question30,HUMSS
8833,105,30,3.0,question30,HUMSS
8834,106,30,3.0,question30,HUMSS
8835,107,30,3.0,question30,HUMSS
8836,108,30,3.0,question30,HUMSS
8837,109,30,3.0,question30,HUMSS
8838,110,30,5.0,question30,HUMSS
8839,111,30,5.0,question30,HUMSS
8840,112,30,4.0,question30,HUMSS
8841,113,30,4.0,question30,HUMSS
8842,114,30,5.0,question30,HUMSS
8843,115,30,2.0,question30,HUMSS
8844,116,30,3.0,question30,HUMSS
8845,117,30,3.0,question30,HUMSS
8846,118,30,3.0,question30,HUMSS
8847,119,30,3.0,question30,HUMSS
8848,120,30,4.0,question30,HUMSS
8849,121,30,2.0,question30,HUMSS
8850,122,30,4.0,question30,HUMSS
8851,123,30,4.0,question30,HUMSS
8852,124,30,3.0,question30,HUMSS
8853,125,30,2.0,question30,HUMSS
8854,126,30,3.0,question30,HUMSS
8855,127,30,4.0,question30,HUMSS
8856,128,30,3.0,question30,HUMSS
8857,129,30,5.0,question30,HUMSS
8858,130,30,5.0,question30,HUMSS
8859,131,30,2.0,question30,HUMSS
8860,132,30,2.0,question30,HUMSS
8861,133,30,2.0,question30,HUMSS
8862,134,30,2.0,question30,HUMSS
8863,135,30,4.0,question30,HUMSS
8864,136,30,2.0,question30,HUMSS
8865,137,30,4.0,question30,HUMSS
8866,138,30,4.0,question30,HUMSS
8867,139,30,2.0,question30,HUMSS
8868,140,30,3.0,question30,HUMSS
8869,141,30,3.0,question30,HUMSS
8870,142,30,3.0,question30,HUMSS
8871,143,30,2.0,question30,HUMSS
8872,144,30,3.0,question30,HUMSS
8873,145,30,4.0,question30,HUMSS
8874,146,30,3.0,question30,HUMSS
8875,147,30,1.0,question30,HUMSS
8876,148,30,4.0,question30,HUMSS
8877,149,30,3.0,question30,HUMSS
8878,150,30,4.0,question30,HUMSS
8879,151,30,2.0,question30,HUMSS
8880,152,30,3.0,question30,HUMSS
8881,153,30,2.0,question30,HUMSS
8882,154,30,2.0,question30,HUMSS
8883,155,30,4.0,question30,HUMSS
8884,156,30,4.0,question30,HUMSS
8885,157,30,3.0,question30,HUMSS
8886,158,30,2.0,question30,HUMSS
8887,159,30,2.0,question30,HUMSS
8888,160,30,3.0,question30,HUMSS
8889,161,30,5.0,question30,HUMSS
8890,162,30,3.0,question30,HUMSS
8891,163,30,3.0,question30,HUMSS
8892,164,30,3.0,question30,HUMSS
8893,165,30,4.0,question30,HUMSS
8894,166,30,4.0,question30,HUMSS
8895,167,30,2.0,question30,HUMSS
8896,168,30,1.0,question30,HUMSS
8897,169,30,5.0,question30,HUMSS
8898,170,30,2.0,question30,HUMSS
8899,171,30,1.0,question30,HUMSS
8900,172,30,3.0,question30,HUMSS
8901,173,30,2.0,question30,HUMSS
8902,174,30,2.0,question30,HUMSS
8903,175,30,3.0,question30,HUMSS
8904,176,30,3.0,question30,HUMSS
8905,177,30,1.0,question30,HUMSS
8906,178,30,2.0,question30,HUMSS
8907,179,30,1.0,question30,HUMSS
8908,180,30,3.0,question30,HUMSS
8909,181,30,3.0,question30,HUMSS
8910,182,30,4.0,question30,HUMSS
8911,183,30,2.0,question30,HUMSS
8912,184,30,2.0,question30,HUMSS
8913,185,30,4.0,question30,HUMSS
8914,186,30,2.0,question30,HUMSS
8915,187,30,4.0,question30,HUMSS
8916,188,30,2.0,question30,HUMSS
8917,189,30,3.0,question30,HUMSS
8918,190,30,4.0,question30,HUMSS
8919,191,30,5.0,question30,HUMSS
8920,192,30,4.0,question30,HUMSS
8921,193,30,4.0,question30,HUMSS
8922,194,30,4.0,question30,HUMSS
8923,195,30,4.0,question30,HUMSS
8924,196,30,5.0,question30,HUMSS
8925,197,30,5.0,question30,HUMSS
8926,198,30,2.0,question30,HUMSS
8927,199,30,3.0,question30,HUMSS
8928,200,30,3.0,question30,HUMSS
8929,201,30,2.0,question30,HUMSS
8930,202,30,3.0,question30,HUMSS
8931,203,30,2.0,question30,HUMSS
8932,204,30,3.0,question30,HUMSS
8933,205,30,2.0,question30,HUMSS
8934,206,30,3.0,question30,HUMSS
8935,207,30,2.0,question30,HUMSS
8936,208,30,3.0,question30,HUMSS
8937,209,30,3.0,question30,HUMSS
8938,210,30,3.0,question30,HUMSS
8939,211,30,5.0,question30,HUMSS
8940,212,30,4.0,question30,HUMSS
8941,213,30,2.0,question30,HUMSS
8942,214,30,5.0,question30,HUMSS
8943,215,30,3.0,question30,HUMSS
8944,216,30,3.0,question30,HUMSS
8945,217,30,5.0,question30,HUMSS
8946,218,30,3.0,question30,HUMSS
8947,219,30,4.0,question30,HUMSS
8948,220,30,2.0,question30,HUMSS
8949,221,30,3.0,question30,HUMSS
8950,222,30,3.0,question30,HUMSS
8951,223,30,3.0,question30,HUMSS
8952,224,30,4.0,question30,HUMSS
8953,225,30,2.0,question30,HUMSS
8954,226,30,4.0,question30,HUMSS
8955,227,30,3.0,question30,HUMSS
8956,228,30,2.0,question30,HUMSS
8957,229,30,2.0,question30,HUMSS
8958,230,30,3.0,question30,HUMSS
8959,231,30,3.0,question30,HUMSS
8960,232,30,2.0,question30,HUMSS
8961,233,30,3.0,question30,HUMSS
8962,234,30,2.0,question30,HUMSS
8963,235,30,4.0,question30,HUMSS
8964,236,30,1.0,question30,HUMSS
8965,237,30,1.0,question30,HUMSS
8966,238,30,2.0,question30,HUMSS
8967,239,30,3.0,question30,HUMSS
8968,240,30,3.0,question30,HUMSS
8969,241,30,4.0,question30,HUMSS
8970,242,30,3.0,question30,HUMSS
8971,243,30,3.0,question30,HUMSS
8972,244,30,5.0,question30,HUMSS
8973,245,30,3.0,question30,HUMSS
8974,246,30,4.0,question30,HUMSS
8975,247,30,2.0,question30,HUMSS
8976,248,30,2.0,question30,HUMSS
8977,249,30,1.0,question30,HUMSS
8978,250,30,5.0,question30,HUMSS
8979,251,30,3.0,question30,HUMSS
8980,252,30,3.0,question30,HUMSS
8981,253,30,4.0,question30,HUMSS
8982,254,30,3.0,question30,HUMSS
8983,255,30,3.0,question30,HUMSS
8984,256,30,2.0,question30,HUMSS
8985,257,30,3.0,question30,HUMSS
8986,258,30,2.0,question30,HUMSS
8987,259,30,3.0,question30,HUMSS
8988,260,30,3.0,question30,HUMSS
8989,261,30,3.0,question30,HUMSS
8990,262,30,3.0,question30,HUMSS
8991,263,30,3.0,question30,HUMSS
8992,264,30,2.0,question30,HUMSS
8993,265,30,5.0,question30,HUMSS
8994,266,30,3.0,question30,HUMSS
8995,267,30,3.0,question30,HUMSS
8996,268,30,4.0,question30,HUMSS
8997,269,30,4.0,question30,HUMSS
8998,270,30,4.0,question30,HUMSS
8999,271,30,4.0,question30,HUMSS
9000,272,30,5.0,question30,HUMSS
9001,273,30,2.0,question30,HUMSS
9002,274,30,3.0,question30,HUMSS
9003,275,30,2.0,question30,HUMSS
9004,276,30,1.0,question30,HUMSS
9005,277,30,2.0,question30,HUMSS
9006,288,30,4.0,question30,HUMSS
9007,279,30,3.0,question30,HUMSS
9008,280,30,4.0,question30,HUMSS
9009,281,30,5.0,question30,HUMSS
9010,282,30,3.0,question30,HUMSS
9011,283,30,3.0,question30,HUMSS
9012,284,30,1.0,question30,HUMSS
9013,285,30,2.0,question30,HUMSS
9014,286,30,2.0,question30,HUMSS
9015,287,30,4.0,question30,HUMSS
9016,288,30,3.0,question30,HUMSS
9017,289,30,4.0,question30,HUMSS
9018,290,30,5.0,question30,HUMSS
9019,291,30,2.0,question30,HUMSS
9020,292,30,2.0,question30,HUMSS
9021,293,30,2.0,question30,HUMSS
9022,294,30,3.0,question30,HUMSS
9023,295,30,3.0,question30,HUMSS
9024,296,30,2.0,question30,HUMSS
9025,297,30,4.0,question30,HUMSS
9026,298,30,2.0,question30,HUMSS
9027,299,30,4.0,question30,HUMSS
9028,300,30,4.0,question30,HUMSS
9029,2466,30,5.0,question30,HUMSS
9030,1,31,2.0,question31,HUMSS
9031,2,31,3.0,question31,HUMSS
9032,3,31,4.0,question31,HUMSS
9033,4,31,3.0,question31,HUMSS
9034,5,31,3.0,question31,HUMSS
9035,6,31,2.0,question31,HUMSS
9036,7,31,3.0,question31,HUMSS
9037,8,31,2.0,question31,HUMSS
9038,9,31,4.0,question31,HUMSS
9039,10,31,4.0,question31,HUMSS
9040,11,31,4.0,question31,HUMSS
9041,12,31,3.0,question31,HUMSS
9042,13,31,4.0,question31,HUMSS
9043,14,31,4.0,question31,HUMSS
